report_date,net
2022-09-20,40208.0
2022-09-27,43542.0
2022-10-04,40159.0
2022-10-11,38024.0
2022-10-18,15669.0
2022-10-25,5710.0
2022-11-01,-6598.0
2022-11-08,-12064.0
2022-11-15,-16403.0
2022-11-22,-17767.0
2022-11-29,-15673.0
2022-12-06,-18320.0
2022-12-13,-14488.0
2022-12-20,-10123.0
2022-12-27,-8785.0
2023-01-03,-7857.0
2023-01-10,-26086.0
2023-01-17,-37467.0
2023-01-24,-33834.0
2023-01-31,-7964.0
2023-02-07,-4106.0
2023-02-14,1897.0
2023-02-21,10166.0
2023-02-28,14869.0
2023-03-07,13520.0
2023-03-14,10174.0
2023-03-21,15833.0
2023-03-28,14421.0
2023-04-04,10485.0
2023-04-11,23258.0
2023-04-18,35220.0
2023-04-25,35266.0
2023-05-02,32407.0
2023-05-09,28447.0
2023-05-16,29377.0
2023-05-23,31637.0
2023-05-30,21831.0
2023-06-06,27429.0
2023-06-13,30806.0
2023-06-20,25425.0
2023-06-27,5725.0
2023-07-03,-1727.0
2023-07-11,-6147.0
2023-07-18,-9673.0
2023-07-25,-8180.0
2023-08-01,-6483.0
2023-08-08,-7442.0
2023-08-15,-20144.0
2023-08-22,-26036.0
2023-08-29,-24231.0
2023-09-05,-22137.0
2023-09-12,-20399.0
2023-09-19,-7552.0
2023-09-26,-11836.0
2023-10-03,-18057.0
2023-10-10,-19788.0
2023-10-17,-6633.0
2023-10-24,13472.0
2023-10-31,19129.0
2023-11-07,23325.0
2023-11-14,28849.0
2023-11-21,29531.0
2023-11-28,30148.0
2023-12-05,35954.0
2023-12-12,36972.0
2023-12-19,47600.0
2023-12-26,45979.0
2024-01-02,46113.0
2024-01-09,47417.0
2024-01-16,50645.0
2024-01-23,53514.0
2024-01-30,55708.0
2024-02-06,54790.0
2024-02-13,57989.0
2024-02-20,53560.0
2024-02-27,50020.0
2024-03-05,51421.0
2024-03-12,54903.0
2024-03-19,48560.0
2024-03-26,53414.0
2024-04-02,65363.0
2024-04-09,72928.0
2024-04-16,76932.0
2024-04-23,73859.0
2024-04-30,71528.0
2024-05-07,64204.0
2024-05-14,59880.0
2024-05-21,61036.0
2024-05-28,64567.0
2024-06-04,68818.0
2024-06-11,66780.0
2024-06-18,65382.0
2024-06-25,69959.0
2024-07-02,67166.0
2024-07-09,73731.0
2024-07-16,70350.0
2024-07-23,65632.0
2024-07-30,62467.0
2024-08-06,58715.0
2024-08-13,58430.0
2024-08-20,64163.0
2024-08-27,67114.0
2024-09-03,63259.0
2024-09-10,62495.0
2024-09-17,67154.0
2024-09-24,65311.0
2024-10-01,64558.0
2024-10-08,58249.0
2024-10-15,63865.0
2024-10-22,63245.0
2024-10-29,62188.0
2024-11-05,59797.0
2024-11-12,64081.0
2024-11-19,65792.0
2024-11-26,64696.0
2024-12-03,62114.0
2024-12-10,62327.0
2024-12-17,60476.0
2024-12-24,63814.0
2024-12-31,62073.0
2025-01-07,63388.0
2025-01-14,69426.0
2025-01-21,71429.0
2025-01-28,73766.0
2025-02-04,70813.0
2025-02-11,64930.0
2025-02-18,63336.0
2025-02-25,61696.0
2025-03-04,59880.0
2025-03-11,57597.0
2025-03-18,56249.0
2025-03-25,58591.0
2025-04-01,53421.0
2025-04-08,41456.0
2025-04-15,38339.0
2025-04-22,39974.0
2025-04-29,47450.0
2025-05-06,47587.0
2025-05-13,44985.0
2025-05-20,42529.0
2025-05-27,40128.0
2025-06-03,34571.0
2025-06-10,36857.0
2025-06-17,33056.0
2025-06-24,27598.0
2025-07-01,25388.0
2025-07-08,25137.0
2025-07-15,27117.0
2025-07-22,27515.0
2025-07-29,25800.0
2025-08-05,25726.0
2025-08-12,28193.0
2025-08-19,31311.0
2025-08-26,34184.0
2025-09-02,37714.0
2025-09-09,41722.0
2025-09-16,46150.0
2025-09-23,42286.0
2025-09-30,43344.0
2025-10-07,45514.0
2025-10-14,49186.0
2025-10-21,51749.0
2025-10-28,51029.0
